rest_dma_code,fiscal_year,fiscal_week_number,OnAir_TY,Equal_TRPS_CM_TY
536,2015,21,1,175.7
536,2015,22,0,101.7
536,2015,23,1,78
536,2015,24,1,136.9
536,2015,25,1,143.5
536,2015,26,1,164
536,2015,27,1,187.5
536,2015,28,1,216.3
536,2015,29,1,191.6
536,2015,30,1,175.7
536,2015,31,1,166.2
536,2015,32,1,212.3
536,2015,33,1,185
536,2015,34,1,175.7
536,2015,35,0,101.7
536,2015,36,1,78
536,2015,37,1,136.9
536,2015,38,1,143.5
536,2015,39,1,164
536,2015,40,1,203.3
536,2015,41,1,263.5
536,2015,42,1,246.6
536,2015,43,1,238.9
536,2015,44,1,173.3
536,2015,45,1,166.4
536,2015,46,1,212.8
536,2015,47,1,186.7
536,2015,48,0,152
536,2015,49,1,88.4
536,2015,50,1,146.9
536,2015,51,1,143.5
536,2015,52,1,164
536,2016,1,0,41
536,2016,2,0,20.5
536,2016,3,0,0
536,2016,4,1,77.8
536,2016,5,1,233.3
536,2016,6,1,272.2
536,2016,7,1,311.1
536,2016,8,0,233.3
536,2016,9,1,141.6
536,2016,10,1,208.9
536,2016,11,1,156.2
536,2016,12,1,150
536,2016,13,1,135.9
536,2016,14,1,186
536,2016,15,1,156.2
536,2016,16,1,142.9
536,2016,17,1,88.7
536,2016,18,1,116.4
536,2016,19,1,183
536,2016,20,1,150.4
536,2016,21,1,157.9
536,2016,22,1,163.4
536,2016,23,1,189.8
536,2016,24,1,198.3
536,2016,25,1,205
536,2016,26,1,205
536,2016,27,1,215.7
536,2016,28,1,216.7
536,2016,29,1,178.1
536,2016,30,1,146.6
536,2016,31,1,137.6
536,2016,32,1,193.7
536,2016,33,1,161.4
536,2016,34,1,146.6
536,2016,35,1,138.1
536,2016,36,1,194.7
536,2016,37,1,161.7
536,2016,38,1,147.1
536,2016,39,1,143.1
536,2016,40,1,207.3
536,2016,41,1,174
536,2016,42,1,159.5
536,2016,43,0,86.1
536,2016,44,1,98.6
536,2016,45,1,182
536,2016,46,1,168.9
536,2016,47,1,183.9
536,2016,48,1,167.7
536,2016,49,1,228.4
536,2016,50,1,238.6
536,2016,51,1,255.9
536,2016,52,1,205.7
536,2017,1,0,90.2
536,2017,2,0,38.6
536,2017,3,0,6.5
536,2017,4,1,54.3
536,2017,5,1,154.3
536,2017,6,1,158.9
536,2017,7,1,171.8
536,2017,8,1,156
536,2017,9,1,183.5
536,2017,10,1,270.9
536,2017,11,1,267.2
536,2017,12,1,260
536,2017,13,1,236.3
536,2017,14,1,244.6
536,2017,15,1,180.6
536,2017,16,1,143.8
536,2017,17,1,77.3
536,2017,18,1,107.9
536,2017,19,1,198.3
536,2017,20,1,170.8
536,2017,21,1,159.6
536,2017,22,1,117.2
536,2017,23,1,165.1
536,2017,24,1,220.7
536,2017,25,1,219.7
536,2017,26,1,170.6
536,2017,27,1,182
536,2017,28,1,237.7
536,2017,29,1,186.9
536,2017,30,1,175.9
536,2017,31,1,156.4
536,2017,32,1,212.6
536,2017,33,1,205.2
536,2017,34,1,234.4
536,2017,35,1,223.9
536,2017,36,1,281.6
536,2017,37,1,222.2
536,2017,38,1,184.2
536,2017,39,1,158.3
536,2017,40,1,206.6
536,2017,41,1,170.5
536,2017,42,1,148.2
536,2017,43,1,145
536,2017,44,1,203.6
536,2017,45,1,184.3
536,2017,46,1,155.3
536,2017,47,1,83.4
536,2017,48,1,82.8
536,2017,49,1,137.9
536,2017,50,1,118.2
536,2017,51,1,119
536,2017,52,0,75.2
536,2018,1,0,25.4
536,2018,2,0,11.3
536,2018,3,0,0
536,2018,4,1,43
536,2018,5,1,129
536,2018,6,1,139.8
536,2018,7,1,166.3
536,2018,8,1,209.4
536,2018,9,1,198
536,2018,10,1,202.5
536,2018,11,1,219.4
536,2018,12,1,211.3
536,2018,13,1,198.6
536,2018,14,1,181
536,2018,15,1,187.2
536,2018,16,1,165
536,2018,17,1,144.4
536,2018,18,1,138.2
536,2018,19,1,171.8
536,2018,20,1,157.2
536,2018,21,1,143.7
536,2018,22,0,87.3
536,2018,23,1,79.3
536,2018,24,1,148.8
536,2018,25,1,137.4
536,2018,26,1,139.3
536,2018,27,0,89.4
536,2018,28,1,89.9
536,2018,29,1,185.1
536,2018,30,1,181.8
536,2018,31,1,191.1
536,2018,32,1,183
536,2018,33,1,179.9
536,2018,34,1,163.9
536,2018,35,1,149.1
536,2018,36,0,92.1
536,2018,37,1,78.7
536,2018,38,1,147.6
536,2018,39,1,151.9
536,2018,40,1,159.9
536,2018,41,1,126.5
536,2018,42,0,85.3
536,2018,43,1,83.6
536,2018,44,1,175.1
536,2018,45,1,175.8
536,2018,46,1,172.5
536,2018,47,0,95.4
536,2018,48,1,82.9
536,2018,49,1,146.6
536,2018,50,1,138.4
536,2018,51,1,141.9
536,2018,52,0,98.2
538,2015,1,0,0
538,2015,2,0,0
538,2015,3,0,0
538,2015,4,1,50.5
538,2015,5,1,145
538,2015,6,1,144.8
538,2015,7,0,110.3
538,2015,8,0,37.8
538,2015,9,0,15.8
538,2015,10,1,45.3
538,2015,11,1,122.8
538,2015,12,1,119.4
538,2015,13,1,122.5
538,2015,14,0,70.7
538,2015,15,1,76.7
538,2015,16,1,156.6
538,2015,17,1,148
538,2015,18,1,158.3
538,2015,19,1,161.6
538,2015,20,1,135.7
538,2015,21,1,122.5
538,2015,22,0,70.7
538,2015,23,1,71
538,2015,24,1,140.6
538,2015,25,0,103.6
538,2015,26,0,42.9
538,2015,27,1,65.6
538,2015,28,1,122.8
538,2015,29,1,119.4
538,2015,30,1,122.5
538,2015,31,1,116
538,2015,32,1,148.5
538,2015,33,1,129
538,2015,34,1,122.5
538,2015,35,0,70.7
538,2015,36,0,25.7
538,2015,37,1,58.1
538,2015,38,1,140.8
538,2015,39,1,148.1
538,2015,40,1,164
538,2015,41,1,162.8
538,2015,42,1,137.5
538,2015,43,1,122.7
538,2015,44,1,87.7
538,2015,45,1,105.2
538,2015,46,1,143.6
538,2015,47,1,130.7
538,2015,48,0,106.1
538,2015,49,1,83.4
538,2015,50,1,161.1
538,2015,51,1,145.6
538,2015,52,0,112.1
538,2016,1,0,16.3
538,2016,2,0,0
538,2016,3,1,50.8
538,2016,4,1,148.5
538,2016,5,1,158.9
538,2016,6,1,163.4
538,2016,7,0,114.3
538,2016,8,0,37.6
538,2016,9,1,62.3
538,2016,10,1,118.8
538,2016,11,1,109.3
538,2016,12,1,105
538,2016,13,1,95
538,2016,14,1,130
538,2016,15,1,109.3
538,2016,16,1,99.8
538,2016,17,1,62.1
538,2016,18,1,81.6
538,2016,19,1,128.2
538,2016,20,1,105.1
538,2016,21,1,95.1
538,2016,22,0,48.5
538,2016,23,1,68.5
538,2016,24,1,154.3
538,2016,25,1,158.9
538,2016,26,0,127.9
538,2016,27,1,86.8
538,2016,28,1,135.8
538,2016,29,1,106.8
538,2016,30,1,102.8
538,2016,31,1,96.5
538,2016,32,1,135.8
538,2016,33,1,113.1
538,2016,34,1,102.8
538,2016,35,1,96.8
538,2016,36,1,136.3
538,2016,37,1,113.2
538,2016,38,1,103.2
538,2016,39,1,101.3
538,2016,40,1,147.4
538,2016,41,1,123.8
538,2016,42,1,113.7
538,2016,43,0,62.1
538,2016,44,1,70.5
538,2016,45,1,127.8
538,2016,46,1,111.1
538,2016,47,1,105.9
538,2016,48,1,105.7
538,2016,49,1,168.9
538,2016,50,1,165.4
538,2016,51,1,163.4
538,2016,52,0,114.3
538,2017,1,0,37.6
538,2017,2,1,17.8
538,2017,3,1,0
538,2017,4,1,0
538,2017,5,1,31
538,2017,6,1,89.5
538,2017,7,1,98.5
538,2017,8,1,106.1
538,2017,9,1,117.6
538,2017,10,1,162.2
538,2017,11,1,156
538,2017,12,1,147.5
538,2017,13,1,141.1
538,2017,14,1,166.7
538,2017,15,1,128
538,2017,16,1,105.2
538,2017,17,0,55
538,2017,18,1,74.6
538,2017,19,1,134.5
538,2017,20,1,115.8
538,2017,21,1,108
538,2017,22,0,55.4
538,2017,23,1,25.4
538,2017,24,1,21.5
538,2017,25,1,17.5
538,2017,26,0,15
538,2017,27,1,52.3
538,2017,28,1,127.3
538,2017,29,1,115.1
538,2017,30,1,116
538,2017,31,1,106.1
538,2017,32,1,144.4
538,2017,33,1,139.4
538,2017,34,1,159.1
538,2017,35,1,151.8
538,2017,36,1,191.2
538,2017,37,1,150.7
538,2017,38,1,125
538,2017,39,1,107.1
538,2017,40,1,139.2
538,2017,41,1,114.8
538,2017,42,1,100.1
538,2017,43,1,98.5
538,2017,44,1,138.4
538,2017,45,1,124.7
538,2017,46,1,105.2
538,2017,47,1,54.6
538,2017,48,1,51.5
538,2017,49,1,74.4
538,2017,50,1,30.9
538,2017,51,0,28.4
538,2017,52,0,5
538,2018,1,0,2.5
538,2018,2,1,42.3
538,2018,3,1,122
538,2018,4,1,123.9
538,2018,5,1,118.2
538,2018,6,0,78.2
538,2018,7,1,64.8
538,2018,8,1,126.9
538,2018,9,1,122.3
538,2018,10,1,136.6
538,2018,11,1,148.6
538,2018,12,1,142.6
538,2018,13,1,134.4
538,2018,14,1,121.6
538,2018,15,1,124.9
538,2018,16,1,110.2
538,2018,17,1,97
538,2018,18,1,92.7
538,2018,19,1,115.1
538,2018,20,1,105.4
538,2018,21,1,96.8
538,2018,22,0,58.9
538,2018,23,1,53.6
538,2018,24,1,100.9
538,2018,25,1,93.3
538,2018,26,1,94.2
538,2018,27,0,60.5
538,2018,28,1,77.3
538,2018,29,1,175.7
538,2018,30,1,176.9
538,2018,31,1,174
538,2018,32,1,161.1
538,2018,33,1,164
538,2018,34,1,154.8
538,2018,35,1,148.9
538,2018,36,0,100.1
538,2018,37,1,74.2
538,2018,38,1,133.9
538,2018,39,1,137.8
538,2018,40,1,137.6
538,2018,41,1,95.8
538,2018,42,0,62.5
538,2018,43,1,55.8
538,2018,44,1,116.3
538,2018,45,1,116.3
538,2018,46,1,113.8
538,2018,47,0,63.3
538,2018,48,1,70.1
538,2018,49,1,143.6
538,2018,50,1,140.3
538,2018,51,1,130.7
538,2018,52,0,83.2
539,2015,1,0,0
539,2015,2,0,0
539,2015,3,0,0
539,2015,4,0,0
539,2015,5,0,0
539,2015,6,0,0
539,2015,7,0,0
539,2015,8,0,0
539,2015,9,0,0
539,2015,10,1,65
539,2015,11,1,176.5
539,2015,12,1,172
539,2015,13,1,176.8
539,2015,14,0,102.6
539,2015,15,0,37.3
539,2015,16,0,14
539,2015,17,0,0
539,2015,18,1,65
539,2015,19,1,176.5
539,2015,20,1,172
539,2015,21,1,176.8
539,2015,22,0,102.6
539,2015,23,0,37.3
539,2015,24,0,14
539,2015,25,0,0
539,2015,26,0,0
539,2015,27,1,65
539,2015,28,1,176.5
539,2015,29,1,172
539,2015,30,1,176.8
539,2015,31,1,167.6
539,2015,32,1,213.8
539,2015,33,1,186
539,2015,34,1,176.8
539,2015,35,0,102.6
539,2015,36,0,37.3
539,2015,37,0,14
539,2015,38,0,0
539,2015,39,0,0
539,2015,40,1,65
539,2015,41,1,176.5
539,2015,42,1,172
539,2015,43,1,177.1
539,2015,44,1,126.9
539,2015,45,1,151.7
539,2015,46,1,207
539,2015,47,1,188.3
539,2015,48,0,153.2
539,2015,49,0,47.8
539,2015,50,0,24
539,2015,51,0,0
539,2015,52,0,0
539,2016,1,0,0
539,2016,2,0,0
539,2016,3,0,0
539,2016,4,0,0
539,2016,5,0,0
539,2016,6,0,0
539,2016,7,0,0
539,2016,8,0,0
539,2016,9,1,64.3
539,2016,10,1,171.3
539,2016,11,1,157.4
539,2016,12,1,151.3
539,2016,13,1,136.8
539,2016,14,1,187.5
539,2016,15,1,157.1
539,2016,16,1,144.1
539,2016,17,1,89.6
539,2016,18,1,117.2
539,2016,19,1,184.4
539,2016,20,1,151.4
539,2016,21,1,137.8
539,2016,22,0,70.4
539,2016,23,0,25.7
539,2016,24,0,8.4
539,2016,25,0,0
539,2016,26,0,0
539,2016,27,1,62.5
539,2016,28,1,166.8
539,2016,29,1,153.6
539,2016,30,1,147.7
539,2016,31,1,138.8
539,2016,32,1,195.2
539,2016,33,1,162.6
539,2016,34,1,147.7
539,2016,35,1,139.3
539,2016,36,1,196.2
539,2016,37,1,162.8
539,2016,38,1,148.2
539,2016,39,1,143.6
539,2016,40,1,206.5
539,2016,41,1,173
539,2016,42,1,159.2
539,2016,43,0,85.6
539,2016,44,1,98.6
539,2016,45,1,183.1
539,2016,46,1,159.1
539,2016,47,1,152.8
539,2016,48,0,79.5
539,2016,49,0,29.5
539,2016,50,0,9.5
539,2016,51,0,0
539,2016,52,0,0
539,2017,1,0,0
539,2017,2,0,0
539,2017,3,0,0
539,2017,4,0,0
539,2017,5,1,46
539,2017,6,1,132.8
539,2017,7,1,146
539,2017,8,1,157.2
539,2017,9,1,174.2
539,2017,10,1,240.5
539,2017,11,1,231.5
539,2017,12,1,218.7
539,2017,13,1,205.5
539,2017,14,1,235.6
539,2017,15,1,176.5
539,2017,16,1,144.9
539,2017,17,1,78
539,2017,18,1,108.7
539,2017,19,1,199.7
539,2017,20,1,171.8
539,2017,21,1,160.4
539,2017,22,0,82.1
539,2017,23,0,30.2
539,2017,24,0,9.6
539,2017,25,0,0
539,2017,26,0,0
539,2017,27,1,70
539,2017,28,1,184.8
539,2017,29,1,170.3
539,2017,30,1,171.4
539,2017,31,1,157.1
539,2017,32,1,214.2
539,2017,33,1,207
539,2017,34,1,236.2
539,2017,35,1,225.7
539,2017,36,1,283.6
539,2017,37,1,223.4
539,2017,38,1,185.4
539,2017,39,1,158.8
539,2017,40,1,205.8
539,2017,41,1,169.6
539,2017,42,1,148.5
539,2017,43,1,145.9
539,2017,44,1,204.9
539,2017,45,1,184.4
539,2017,46,1,155.3
539,2017,47,1,80.8
539,2017,48,1,75.6
539,2017,49,0,101.8
539,2017,50,0,23.3
539,2017,51,0,23.3
539,2017,52,0,0
539,2018,1,0,0
539,2018,2,0,0
539,2018,3,0,0
539,2018,4,0,0
539,2018,5,0,0
539,2018,6,0,0
539,2018,7,1,68
539,2018,8,1,198.8
539,2018,9,1,210.3
539,2018,10,1,231.2
539,2018,11,1,242.1
539,2018,12,1,225
539,2018,13,1,213.5
539,2018,14,1,196.9
539,2018,15,1,194.5
539,2018,16,1,173.3
539,2018,17,1,157.1
539,2018,18,1,149.5
539,2018,19,1,179.6
539,2018,20,1,164.9
539,2018,21,1,156.6
539,2018,22,0,97
539,2018,23,1,89.7
539,2018,24,1,168.7
539,2018,25,1,155.9
539,2018,26,1,159.5
539,2018,27,0,102.5
539,2018,28,1,50.5
539,2018,29,1,61.6
539,2018,30,1,54.6
539,2018,31,1,62.9
539,2018,32,1,98
539,2018,33,1,158.1
539,2018,34,1,157.6
539,2018,35,1,161.6
539,2018,36,0,102.3
539,2018,37,1,82
539,2018,38,1,148.4
539,2018,39,1,151.1
539,2018,40,1,165.7
539,2018,41,1,139.8
539,2018,42,0,95.5
539,2018,43,1,87
539,2018,44,1,173.6
539,2018,45,1,172.2
539,2018,46,1,175.2
539,2018,47,0,101.6
539,2018,48,0,37.5
539,2018,49,0,13.4
539,2018,50,0,0
539,2018,51,0,0
539,2018,52,0,0
541,2015,1,1,185.7
541,2015,2,1,297.9
541,2015,3,1,262.2
541,2015,4,1,263.7
541,2015,5,1,275.6
541,2015,6,1,307.7
541,2015,7,1,266
541,2015,8,1,268.4
541,2015,9,1,224.1
541,2015,10,1,242.9
541,2015,11,1,349.1
541,2015,12,1,294.4
541,2015,13,1,285.6
541,2015,14,1,289.3
541,2015,15,1,371.6
541,2015,16,1,339.9
541,2015,17,1,334.9
541,2015,18,1,337
541,2015,19,1,377.1
541,2015,20,1,315.3
541,2015,21,1,293
541,2015,22,1,286
541,2015,23,1,344
541,2015,24,1,310.9
541,2015,25,1,322.1
541,2015,26,1,283.6
541,2015,27,1,273.1
541,2015,28,1,327.6
541,2015,29,1,300.8
541,2015,30,1,295.9
541,2015,31,1,287.6
541,2015,32,1,338.3
541,2015,33,1,327.3
541,2015,34,1,322.2
541,2015,35,0,300.5
541,2015,36,1,315.9
541,2015,37,1,295.5
541,2015,38,1,299.8
541,2015,39,0,284.3
541,2015,40,1,315.1
541,2015,41,1,381.5
541,2015,42,1,333
541,2015,43,1,313.5
541,2015,44,1,253.3
541,2015,45,1,281.6
541,2015,46,1,351.4
541,2015,47,1,313.1
541,2015,48,1,273
541,2015,49,1,256.7
541,2015,50,1,377.9
541,2015,51,1,318.4
541,2015,52,1,316.4
541,2016,1,1,248.4
541,2016,2,1,369.7
541,2016,3,1,312.3
541,2016,4,1,310.7
541,2016,5,1,347.3
541,2016,6,1,423.2
541,2016,7,1,350.2
541,2016,8,1,333.9
541,2016,9,1,366.4
541,2016,10,1,419.7
541,2016,11,1,384.5
541,2016,12,1,411.3
541,2016,13,1,367
541,2016,14,1,371
541,2016,15,1,316.1
541,2016,16,1,288.2
541,2016,17,1,228.5
541,2016,18,1,258
541,2016,19,1,340.1
541,2016,20,1,293.8
541,2016,21,1,284.2
541,2016,22,1,211
541,2016,23,1,257.5
541,2016,24,1,407.3
541,2016,25,1,372.7
541,2016,26,1,379.9
541,2016,27,1,369.2
541,2016,28,1,375.2
541,2016,29,1,341.1
541,2016,30,1,315
541,2016,31,1,304.4
541,2016,32,1,354.2
541,2016,33,1,318.6
541,2016,34,1,286.9
541,2016,35,1,286.7
541,2016,36,1,358.4
541,2016,37,1,341.3
541,2016,38,1,345.7
541,2016,39,1,347.7
541,2016,40,1,390.8
541,2016,41,1,329.5
541,2016,42,1,307
541,2016,43,1,225.5
541,2016,44,1,247.1
541,2016,45,1,351.6
541,2016,46,1,300.9
541,2016,47,1,283.2
541,2016,48,1,257.3
541,2016,49,1,297
541,2016,50,1,272
541,2016,51,1,280.7
541,2016,52,1,256.1
541,2017,1,1,273.5
541,2017,2,1,337.4
541,2017,3,1,283.2
541,2017,4,1,263.8
541,2017,5,1,271.4
541,2017,6,1,311.2
541,2017,7,1,292.8
541,2017,8,1,286.4
541,2017,9,1,349.7
541,2017,10,1,500.8
541,2017,11,1,436.1
541,2017,12,1,480.6
541,2017,13,1,536.2
541,2017,14,1,489.3
541,2017,15,1,399.8
541,2017,16,1,316.7
541,2017,17,1,216.7
541,2017,18,1,264.8
541,2017,19,1,398.5
541,2017,20,1,358.6
541,2017,21,1,352.1
541,2017,22,1,258
541,2017,23,1,270.7
541,2017,24,1,397.6
541,2017,25,1,367.4
541,2017,26,1,373
541,2017,27,1,410.2
541,2017,28,1,472.2
541,2017,29,1,396.5
541,2017,30,1,356.3
541,2017,31,1,333.4
541,2017,32,1,396.1
541,2017,33,1,384.6
541,2017,34,1,406.9
541,2017,35,1,391.6
541,2017,36,1,448.6
541,2017,37,1,387.6
541,2017,38,1,349.6
541,2017,39,1,328
541,2017,40,1,375.7
541,2017,41,1,327.4
541,2017,42,1,296.6
541,2017,43,1,271.9
541,2017,44,1,346.6
541,2017,45,1,358.8
541,2017,46,1,298.6
541,2017,47,1,215.4
541,2017,48,1,192.8
541,2017,49,1,254.2
541,2017,50,1,271.7
541,2017,51,1,272.2
541,2017,52,0,200.8
541,2018,1,1,141.7
541,2018,2,1,208.9
541,2018,3,1,192
541,2018,4,1,212
541,2018,5,1,191.2
541,2018,6,1,208.8
541,2018,7,1,275.1
541,2018,8,1,318.3
541,2018,9,1,298.3
541,2018,10,1,288.9
541,2018,11,1,298
541,2018,12,1,317.3
541,2018,13,1,359.8
541,2018,14,1,301.9
541,2018,15,1,317
541,2018,16,1,258.2
541,2018,17,1,225.8
541,2018,18,1,228.2
541,2018,19,1,282.6
541,2018,20,1,256.8
541,2018,21,1,246
541,2018,22,1,184.7
541,2018,23,1,178.8
541,2018,24,1,262.2
541,2018,25,1,249.7
541,2018,26,1,248.1
541,2018,27,1,202.7
541,2018,28,1,211.7
541,2018,29,1,277.4
541,2018,30,1,245.9
541,2018,31,1,235.3
541,2018,32,1,229.5
541,2018,33,1,282.5
541,2018,34,1,275.6
541,2018,35,1,277.1
541,2018,36,1,228.1
541,2018,37,1,236.3
541,2018,38,1,324.3
541,2018,39,1,317
541,2018,40,1,314.6
541,2018,41,1,272.1
541,2018,42,1,240.4
541,2018,43,1,238.6
541,2018,44,1,275.8
541,2018,45,1,262.1
541,2018,46,1,233.4
541,2018,47,1,154.7
541,2018,48,1,144.7
541,2018,49,1,204.6
541,2018,50,1,194.9
541,2018,51,1,205.4
541,2018,52,1,195.6
544,2015,1,0,18.3
544,2015,2,0,0
544,2015,3,0,0
544,2015,4,0,0
544,2015,5,0,0
544,2015,6,1,48.8
544,2015,7,1,142.3
544,2015,8,1,150.4
544,2015,9,0,119.8
544,2015,10,1,117
544,2015,11,1,225.3
544,2015,12,1,201.6
544,2015,13,1,207.2
544,2015,14,0,120.1
544,2015,15,1,92.5
544,2015,16,1,158.7
544,2015,17,1,150.4
544,2015,18,1,196.1
544,2015,19,1,247.7
544,2015,20,1,219.9
544,2015,21,1,207.2
544,2015,22,0,120.1
544,2015,23,0,43.7
544,2015,24,0,16.4
544,2015,25,0,0
544,2015,26,0,0
544,2015,27,1,76.3
544,2015,28,1,207
544,2015,29,1,201.6
544,2015,30,1,207.2
544,2015,31,1,196.4
544,2015,32,1,250.7
544,2015,33,1,218
544,2015,34,1,207.2
544,2015,35,0,120.1
544,2015,36,0,43.7
544,2015,37,1,65.2
544,2015,38,1,142.3
544,2015,39,1,150.4
544,2015,40,1,196.1
544,2015,41,1,247.7
544,2015,42,1,219.9
544,2015,43,1,207.4
544,2015,44,1,148.6
544,2015,45,1,177.8
544,2015,46,1,242
544,2015,47,1,220.3
544,2015,48,0,179.3
544,2015,49,1,107.4
544,2015,50,1,177.6
544,2015,51,1,157.8
544,2015,52,1,146.9
544,2016,1,0,29.4
544,2016,2,0,9.9
544,2016,3,0,0
544,2016,4,0,0
544,2016,5,0,0
544,2016,6,0,0
544,2016,7,0,0
544,2016,8,0,0
544,2016,9,1,75
544,2016,10,1,200
544,2016,11,1,184
544,2016,12,1,177
544,2016,13,1,160.3
544,2016,14,1,219.6
544,2016,15,1,184.1
544,2016,16,1,168.3
544,2016,17,1,105
544,2016,18,1,137.5
544,2016,19,1,215.9
544,2016,20,1,177.3
544,2016,21,1,160.9
544,2016,22,0,82.1
544,2016,23,1,79.4
544,2016,24,1,157.3
544,2016,25,1,169.8
544,2016,26,0,145.1
544,2016,27,1,121.6
544,2016,28,1,219.5
544,2016,29,1,179.9
544,2016,30,1,172.6
544,2016,31,1,162.4
544,2016,32,1,228.6
544,2016,33,1,190.4
544,2016,34,1,172.6
544,2016,35,1,162.6
544,2016,36,1,229.1
544,2016,37,1,190.6
544,2016,38,1,173.1
544,2016,39,1,167.9
544,2016,40,1,242
544,2016,41,1,202.5
544,2016,42,1,185.2
544,2016,43,0,99
544,2016,44,1,114.9
544,2016,45,1,214.2
544,2016,46,1,186.5
544,2016,47,1,178.6
544,2016,48,1,123.7
544,2016,49,1,120.9
544,2016,50,1,96.8
544,2016,51,1,87.3
544,2016,52,0,56.9
544,2017,1,0,19.1
544,2017,2,0,8.5
544,2017,3,0,0
544,2017,4,0,0
544,2017,5,1,59.8
544,2017,6,1,172
544,2017,7,1,188.7
544,2017,8,1,203.5
544,2017,9,1,225.2
544,2017,10,1,311.1
544,2017,11,1,299.5
544,2017,12,1,282.9
544,2017,13,1,266
544,2017,14,1,305.2
544,2017,15,1,228.3
544,2017,16,1,187.3
544,2017,17,1,100.8
544,2017,18,1,140.7
544,2017,19,1,258.7
544,2017,20,1,222.9
544,2017,21,1,208
544,2017,22,0,106.7
544,2017,23,1,82.3
544,2017,24,1,141.5
544,2017,25,1,140
544,2017,26,1,132.5
544,2017,27,1,177.3
544,2017,28,1,267.6
544,2017,29,1,232.9
544,2017,30,1,222.1
544,2017,31,1,203.6
544,2017,32,1,277.2
544,2017,33,1,267.7
544,2017,34,1,305.8
544,2017,35,1,291.9
544,2017,36,1,367.4
544,2017,37,1,289.8
544,2017,38,1,240.5
544,2017,39,1,206.2
544,2017,40,1,267.5
544,2017,41,1,220.2
544,2017,42,1,192.5
544,2017,43,1,189
544,2017,44,1,265.4
544,2017,45,1,238.8
544,2017,46,1,201
544,2017,47,1,104.3
544,2017,48,1,98.4
544,2017,49,0,132.8
544,2017,50,0,30.4
544,2017,51,0,30.4
544,2017,52,0,0
544,2018,1,0,0
544,2018,2,0,0
544,2018,3,0,0
544,2018,4,1,25.8
544,2018,5,1,75.3
544,2018,6,1,83.2
544,2018,7,1,141.8
544,2018,8,1,232.1
544,2018,9,1,232
544,2018,10,1,244.7
544,2018,11,1,260.5
544,2018,12,1,244.4
544,2018,13,1,231.1
544,2018,14,1,210.8
544,2018,15,1,210.4
544,2018,16,1,187.3
544,2018,17,1,168.8
544,2018,18,1,159.8
544,2018,19,1,194.2
544,2018,20,1,178.5
544,2018,21,1,168.6
544,2018,22,0,103.5
544,2018,23,1,95.5
544,2018,24,1,179.4
544,2018,25,1,165.7
544,2018,26,1,168.3
544,2018,27,0,108
544,2018,28,1,86.8
544,2018,29,1,159.7
544,2018,30,1,152
544,2018,31,1,156.4
544,2018,32,1,157.5
544,2018,33,1,188.9
544,2018,34,1,176.2
544,2018,35,1,171.3
544,2018,36,0,108.1
544,2018,37,1,87.9
544,2018,38,1,161.2
544,2018,39,1,163.8
544,2018,40,1,176.9
544,2018,41,1,147.9
544,2018,42,0,100.3
544,2018,43,1,93.8
544,2018,44,1,189.8
544,2018,45,1,188
544,2018,46,1,188
544,2018,47,0,108.3
544,2018,48,0,39.8
544,2018,49,0,14
544,2018,50,0,0
544,2018,51,0,0
544,2018,52,0,0
545,2015,1,0,46.8
545,2015,2,0,22
545,2015,3,0,0
545,2015,4,0,0
545,2015,5,0,0
545,2015,6,1,55
545,2015,7,1,159.5
545,2015,8,1,176
545,2015,9,1,195.3
545,2015,10,1,192.1
545,2015,11,1,194.8
545,2015,12,1,166.3
545,2015,13,1,148.3
545,2015,14,1,141
545,2015,15,1,190.8
545,2015,16,1,187.8
545,2015,17,1,195.3
545,2015,18,1,192.1
545,2015,19,1,194.8
545,2015,20,1,166.3
545,2015,21,1,148.3
545,2015,22,0,86
545,2015,23,0,31.3
545,2015,24,0,11.8
545,2015,25,0,0
545,2015,26,0,0
545,2015,27,1,54.5
545,2015,28,1,148
545,2015,29,1,144.3
545,2015,30,1,148.3
545,2015,31,1,140.5
545,2015,32,1,179.3
545,2015,33,1,156.1
545,2015,34,1,148.3
545,2015,35,0,86
545,2015,36,1,86.8
545,2015,37,1,172.8
545,2015,38,1,177.8
545,2015,39,1,197.3
545,2015,40,1,209.5
545,2015,41,1,243.3
545,2015,42,1,222.6
545,2015,43,1,212.6
545,2015,44,1,154.5
545,2015,45,1,159.4
545,2015,46,1,229.7
545,2015,47,1,213.8
545,2015,48,1,192.4
545,2015,49,1,104
545,2015,50,1,84.1
545,2015,51,1,64
545,2015,52,1,64
545,2016,1,0,88
545,2016,2,0,26
545,2016,3,0,18
545,2016,4,0,0
545,2016,5,1,55
545,2016,6,1,159.5
545,2016,7,1,176
545,2016,8,1,189.8
545,2016,9,1,180.4
545,2016,10,1,187.6
545,2016,11,1,151.5
545,2016,12,1,126.7
545,2016,13,1,114.6
545,2016,14,1,157.2
545,2016,15,1,131.9
545,2016,16,1,120.8
545,2016,17,1,75.1
545,2016,18,1,98.6
545,2016,19,1,154.6
545,2016,20,1,127
545,2016,21,1,135.6
545,2016,22,1,155.4
545,2016,23,1,198.2
545,2016,24,1,206.1
545,2016,25,1,205.6
545,2016,26,1,191.8
545,2016,27,1,180.5
545,2016,28,1,184.5
545,2016,29,1,148.3
545,2016,30,1,123.8
545,2016,31,1,116.3
545,2016,32,1,163.8
545,2016,33,1,136.3
545,2016,34,1,123.8
